ENTIDAD,MUNICIPIO,RAZON_SOCIAL,PRODUCTO,NOM,GIRO_COMERCIAL,CUMPLIMIENTO
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA FAVORITA Y/O SABAS DURAN DOMINGUEZ,RON,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA FLOR DE PANTITLAN,REFRESCOS,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA FLOR DE PANTITLAN,TEQUILA,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA FLOR DE PANTITLAN,TEQUILA REPOSADO,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA LUPITA Y/O LUIS CALIXTO CRUZ,BRANDY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA LUPITA Y/O LUIS CALIXTO CRUZ,RON,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA LUPITA Y/O LUIS CALIXTO CRUZ,VODKA,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA MEXIQUENSE,BRANDY,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA MEXIQUENSE,RON,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA MEXIQUENSE,TEQUILA,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA NORTEï¿½A,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA NORTEï¿½A,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA NORTEï¿½A Y/O MARIA DE LOURDES GRANADOS HERRERA,BRANDY,NOM-142-SSA1-1995,ABARROTES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA NORTEï¿½A Y/O MARIA DE LOURDES GRANADOS HERRERA,VINO TINTO,NOM-142-SSA1-1995,ABARROTES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA PALOMA,BRANDY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA PALOMA,RON,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA PALOMA,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA REYNA DE LA COLONIA  Y/O  OSCAR JAVIER ARCOS H.,BRANDY,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA REYNA DE LA COLONIA  Y/O  OSCAR JAVIER ARCOS H.,RON,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA SIRENITA,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA VIKINA Y/O FRANCISCO REYES MATEOS,BRANDY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LA VIKINA Y/O FRANCISCO REYES MATEOS,VODKA,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LAS QUINCE LETRAS,TEQUILA JOVEN,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LAS QUINCE LETRAS,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LOS 7 BARRIOS,DESTILADO DE CAï¿½A,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LOS 7 BARRIOS,FRIJOLES,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LOS 7 BARRIOS,REFRESCOS,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES LOS 7 BARRIOS,TEQUILA,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES STA. MARTHA  Y/O MARTIN HERNANDEZ SANCHEZ,BRANDY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES STA. MARTHA  Y/O MARTIN HERNANDEZ SANCHEZ,WHISKY ESCOCES,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES SUPER CORUï¿½A,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VINOS Y LICORES SUPER CORUï¿½A,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VIONS Y LICORES EL JUDIO Y/O JOSE SANCHEZ VALENZUELA,LICOR,NOM-142-SSA1-1995,VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES VIONS Y LICORES EL JUDIO Y/O JOSE SANCHEZ VALENZUELA,RON,NOM-142-SSA1-1995,VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES Y CREMERIA LUPITA,AGUA  PURIFICADA,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES Y CREMERIA LUPITA,REFRESCOS,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES Y MATERIAS PRIMAS SIN NOMBRE Y/O CESAR RAMON PACHECO MONDRAGON,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ABARROTES Y SEMILLAS SIN NOMBRE Y/O ANGEL DIAZ VARILLA,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,AL PRECIO  Y/O TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,TIENDA DE AUTOSERVICIO,CUMPLE
DISTRITO FEDERAL,IZTACALCO,AL PRECIO  Y/O TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,TIENDA DE AUTOSERVICIO,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ALTA MODA TAVATA  S.A. DE C.V.,PANTALON,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ALTA MODA TAVATA  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ANA LAURA PLATA PEREZ  Y/O ABARROTES DANYARI,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,ANA LAURA PLATA PEREZ  Y/O ABARROTES DANYARI,SALSA,NOM-051-SCFI/SSA1-2010,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMECIAL OXXO  S.A. DE C.V.,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V,BRANDY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V,RON,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V,VODKA,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,BRANDY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,RON,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,SIDRA,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,VINO TINTO,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,VODKA,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,WHISKY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.   ( OXXO ),ATUN,NOM-084-SCFI-1994,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.   ( OXXO ),MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO S.A DE.C.V,ATUN,NOM-084-SCFI-1994,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO S.A DE.C.V,BRANDY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO S.A DE.C.V,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO S.A DE.C.V,RON,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO S.A DE.C.V,VODKA,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO S.A. DE C.V.,BRANDY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO SA. DE.C.V,BEBIDAS,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO SA. DE.C.V,BRANDY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERCIAL OXXO SA. DE.C.V,RON,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERICAL OXXO  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERICAL OXXO  S.A. DE C.V.,BRANDY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERICAL OXXO  S.A. DE C.V.,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERICAL OXXO  S.A. DE C.V.,RON,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CADENA COMERICAL OXXO  S.A. DE C.V.,WHISKY,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA CUERVO  S.A. DE C.V.,RON,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA CUERVO  S.A. DE C.V.,TEQUILA BLANCO,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA CUERVO  S.A. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA CUERVO  S.A. DE C.V.,VODKA,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA G,ACCESORIOS ELECTRONICOS,NOM-024-SCFI-2013,TLAPALERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA G,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,TLAPALERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CASA G,HERRAMIENTAS,NOM-050-SCFI-2004,TLAPALERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,COFFEE & SHOP LA CAMPANA Y/O MARGARITA HERNANDEZ PADILLA,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,TIENDA DE AUTOSERVICIO,CUMPLE
DISTRITO FEDERAL,IZTACALCO,COMERCIALIZADORA DIEZ DE REGIL  S. DE R.L. DE C.V.,ART. DESECHABLES PARA FIESTA,NOM-050-SCFI-2004,ARTICULOS PARA EL HOGAR,CUMPLE
DISTRITO FEDERAL,IZTACALCO,COMERCIALIZADORA DIEZ DE REGIL  S. DE R.L. DE C.V.,JUGUETES,NOM-015-SCFI-2007,ARTICULOS PARA EL HOGAR,CUMPLE
DISTRITO FEDERAL,IZTACALCO,COMPAï¿½IA VINICOLA CLUB CUARENTA Y CINCO  S.A. DE C.V.,DESTILADO DE CAï¿½A,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,COMPAï¿½IA VINICOLA CLUB CUARENTA Y CINCO  S.A. DE C.V.,RON,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,COMPAï¿½IA VINICOLA CLUB CUARENTA Y CINCO  S.A. DE C.V.,RON Aï¿½EJO,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CREMERIA SIN NOMBRE Y/O LEONARDO BARDALES BACA,ATUN,NOM-084-SCFI-1994,CREMERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CREMERIA Y ABARROTES EL CALVARIO Y/O BEATRIZ FLORES MIRANDA,ATUN,NOM-084-SCFI-1994,CREMERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CREMERIA Y ABARROTES LA PAZ Y/O REYNALDO FRANCISCO IRIARTE,ATUN,NOM-084-SCFI-1994,CREMERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CREMERIA Y ABARROTES LA PAZ Y/O REYNALDO FRANCISCO IRIARTE,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-187-SSA1/SCFI-2002,CREMERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CREMERIA Y SALCHICHONERIA  SIN NOMBRE Y/O LETICIA ROJAS GONZALEZ,ATUN,NOM-084-SCFI-1994,CREMERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,CREMERIA Y SALCHICHONERIA SIN NOMBRE Y/O MARIO HECTOR FLORES ORTIZ,ATUN,NOM-084-SCFI-1994,CREMERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,DISTRIBUIDORA GARDI  S. A.  DE C.V.,ARTICULOS DE PAPELERIA,NOM-050-SCFI-2004,PAPELERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,DISTRIBUIDORA GARDI  S. A.  DE C.V.,ARTICULOS ESCOLARES,NOM-050-SCFI-2004,PAPELERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,DURAN DOMINGUEZ SABAS  Y/O ABARROTES VINOS Y LICORES,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,DURAN DOMINGUEZ SABAS  Y/O ABARROTES VINOS Y LICORES,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,EL PATO BAEZA  S.A. DE C.V.   Y/O MATERIALES ELECTRICOS PATO BAEZA,APARATOS ELECTRICOS,NOM-003-SCFI-2000,PRODUCTOS ELECTRICOS,NO CUMPLE
DISTRITO FEDERAL,IZTACALCO,ENVASADORA DE DESTILADOS  S.A. DE C.V.,MEZCAL,NOM-070-SCFI-1994,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERREPACO Y/O FRANCISCO OCEGUERA GALVAN,APARATOS ELECTRICOS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERREPACO Y/O FRANCISCO OCEGUERA GALVAN,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERREPACO Y/O FRANCISCO OCEGUERA GALVAN,HERRAMIENTAS,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERREPACO Y/O FRANCISCO OCEGUERA GALVAN,LINTERNAS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA CENTENO Y/O ROBERTO GARDUï¿½O SOLIS,ACCESORIOS ELECTRONICOS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA CENTENO Y/O ROBERTO GARDUï¿½O SOLIS,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA CENTENO Y/O ROBERTO GARDUï¿½O SOLIS,PILAS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA LA VIGA S.A. DE C.V.,HERRAMIENTAS,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA Y TLAPALERIA EL GALLO Y/O ERNESTO GUTIERREZ OROZCO,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA Y TLAPALERIA EL GALLO Y/O ERNESTO GUTIERREZ OROZCO,HERRAMIENTAS,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA Y TLAPALERIA EL GALLO Y/O ERNESTO GUTIERREZ OROZCO,LINTERNAS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,FERRETERIA Y TLAPALERIA EL GALLO Y/O ERNESTO GUTIERREZ OROZCO,PILAS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,GRUPO ZORRO ABARROTERO  S.A. DE C.V.,ACEITE COMESTIBLE,NOM-051-SCFI/SSA1-2010,ABARROTERA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,GRUPO ZORRO ABARROTERO  S.A. DE C.V.,ARTICULOS DESECHABLES,NOM-050-SCFI-2004,ABARROTERA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,GRUPO ZORRO ABARROTERO  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,ABARROTERA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,GRUPO ZORRO ABARROTERO  S.A. DE C.V.,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTERA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HERRAMIENTAS LOPEZ HERMANOS S.A. DE C.V.,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTEL 13-A  S.A. DE C.V.,RON,NOM-142-SSA1-1995,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTEL 13-A  S.A. DE C.V.,RON Aï¿½EJO,NOM-142-SSA1-1995,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTEL 13-A  S.A. DE C.V.,TEQUILA,NOM-006-SCFI-2012,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTEL 13-A  S.A. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTEL MAXWELL   S.A. DE C.V.,BEBIDA ALCOHOLICA CON TEQUILA,NOM-142-SSA1-1995,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTEL MAXWELL   S.A. DE C.V.,CERVEZA,NOM-142-SSA1-1995,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTELERA AGRICOLA  S.A. DE C.V.,RON,NOM-142-SSA1-1995,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTELERA AGRICOLA  S.A. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,HOTELERA AGRICOLA  S.A. DE C.V.,WHISKY,NOM-142-SSA1-1995,HOTEL,CUMPLE
DISTRITO FEDERAL,IZTACALCO,IMPORTACIONES EXPRESS  S.A. DE C.V.,APARATOS ELECTRICOS,NOM-024-SCFI-2013,PRODUCTOS ELECTRICOS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,JAYMAR  S.A. DE C.V.,BEBIDAS,NOM-051-SCFI/SSA1-2010,ALIMENTOS Y BEBIDAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,JOSE FRANCISCO CASTAï¿½EDA ROBLEDO Y/O TLAPALERIA Y FERRETERIA LA CADENITA,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,TLAPALERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,JOSE FRANCISCO CASTAï¿½EDA ROBLEDO Y/O TLAPALERIA Y FERRETERIA LA CADENITA,PILAS,NOM-024-SCFI-2013,TLAPALERIA,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LA VIKINA Y/O ROSA MARIA ALVAREZ ILLESCAS,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LA VIKINA Y/O ROSA MARIA ALVAREZ ILLESCAS,LEGUMBRES ENLATADAS,NOM-051-SCFI/SSA1-2010,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LA VIKINA Y/O ROSA MARIA ALVAREZ ILLESCAS,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LLANTERA EL REY  S.A. DE C.V.,LLANTAS PARA AUTOMOVILES,NOM-086-SCFI-2010,DISTRIBUIDORA DE LLANTAS,NO CUMPLE
DISTRITO FEDERAL,IZTACALCO,LOS AGAVEROS,AGUA  PURIFICADA,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LOS AGAVEROS,REFRESCOS,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LOS AGAVEROS,RON,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LOS AGAVEROS,TEQUILA,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,LOS AGAVEROS,TEQUILA REPOSADO,NOM-006-SCFI-2012,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MATERIALES PARA LA CONSTRUCCION TLAPALERIA Y PLOMERIA CONTRERAS,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,MATERIALES PARA CONSTRUCCION,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MATERIALES PARA LA CONSTRUCCION TLAPALERIA Y PLOMERIA CONTRERAS,ARTICULOS DEL HOGAR,NOM-050-SCFI-2004,MATERIALES PARA CONSTRUCCION,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MERCADO SORIANA Y/O TIENDAS SORIANA  S.A. DE C.V.,ACCESORIOS PARA AUTOS,NOM-001-SCFI-1993,TIENDA DE AUTOSERVICIO,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MERCADO SORIANA Y/O TIENDAS SORIANA  S.A. DE C.V.,ARTICULOS DEL HOGAR,NOM-001-SCFI-1993,TIENDA DE AUTOSERVICIO,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MILLA CONTINENTAL  S.A. DE C.V.,LLANTAS PARA AUTOMOVILES,NOM-086-SCFI-2010,DISTRIBUIDORA DE LLANTAS,NO CUMPLE
DISTRITO FEDERAL,IZTACALCO,MINI SUPER JUVENTINO ROSAS,CERVEZA,NOM-142-SSA1-1995,MINI SUPER,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MINISUPER DOS ESTRELLAS Y/O VICTOR JULIAN DOLORES CASTRO,MAYONESA,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
DISTRITO FEDERAL,IZTACALCO,MINISUPER DOS ESTRELLAS Y/O VICTOR JULIAN DOLORES CASTRO,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,BEBIDAS ALCOHOLICAS,CUMPLE
